nb_qm,longest_word_path,nb_slash,nb_dots,length_hostname,ratio_intHyperlinks,domain_age,login_form,ip,links_in_tags,ratio_extHyperlinks,ratio_extRedirection,ratio_digits_host,nb_hyperlinks,prefix_suffix,empty_title,nb_www,iframe,domain_in_title,nb_eq,web_traffic,phish_hints,shortest_word_host,google_index,longest_words_raw,avg_word_path,ratio_extErrors,avg_word_host,length_url,page_rank,ratio_digits_url,char_repeat,tld_in_subdomain,safe_anchor,status
0,50,4,4,18,0.0,-1,0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,3,1,50,19.0,0.0,4.333333333,85,0,0.4352941179999999,4,0,0.0,1
0,7,4,5,38,0.19047619,5615,0,0,0.0,0.80952381,0.176470588,0.0,21,0,0,0,0,1,0,0,2,1,1,7,3.5,0.0,4.833333333,63,5,0.0,3,0,25.0,1
2,17,5,5,12,1.0,-1,0,1,0.0,0.0,0.0,0.0,1,0,1,0,0,1,9,0,0,8,1,17,4.739130435,0.0,8.0,153,0,0.248366013,3,0,0.0,1
0,12,7,2,17,0.47,10674,0,0,31.81818182,0.53,0.20754717,0.0,100,1,0,1,0,0,0,23,0,3,1,12,4.0,0.2264150939999999,6.0,60,8,0.033333333,3,0,66.66666667,0
0,4,3,3,25,1.0,5511,0,0,100.0,0.0,0.0,0.04,1,0,1,0,0,1,0,200509,0,9,1,11,3.5,0.0,10.0,41,1,0.024390244,0,0,0.0,1
0,0,2,1,18,0.923076923,-1,0,0,100.0,0.076923077,2.0,0.0,13,0,0,0,0,1,0,60725,0,15,0,15,0.0,0.0,15.0,26,1,0.0,0,0,0.0,0
0,7,3,3,17,0.358695652,4705,0,0,94.73684211,0.641304348,0.440677966,0.0,92,0,0,1,0,0,0,28680,0,3,0,7,5.333333333,0.152542373,5.0,43,4,0.0,3,0,1.754385965,0
0,0,3,2,20,0.7777777779999999,1099,0,0,0.0,0.222222222,0.333333333,0.0,27,0,0,1,0,1,0,357413,0,3,0,13,0.0,0.166666667,8.0,29,2,0.0,5,0,75.0,1
1,67,3,5,25,0.6315789470000001,5613,0,0,33.33333333,0.3684210529999999,0.0,0.0,19,0,0,0,0,1,1,0,0,1,1,67,20.6,0.0,4.5,142,5,0.126760563,6,0,100.0,1
0,8,5,3,16,1.0,1807,0,0,100.0,0.0,0.0,0.0,4,0,0,1,0,1,0,0,1,3,1,8,5.25,0.0,5.5,48,0,0.0,4,0,100.0,1
0,11,3,2,18,0.951923077,2021,0,0,100.0,0.048076923,0.4,0.0,104,0,0,1,0,1,0,4511081,0,3,1,11,11.0,0.0,6.5,37,0,0.0,3,0,44.44444444,1
0,10,3,2,15,0.93877551,-1,0,0,100.0,0.06122449,1.0,0.0,49,0,0,0,0,1,0,317,0,2,0,10,10.0,0.0,5.0,33,5,0.0,4,0,78.57142857,0
0,7,3,3,30,0.135135135,7298,1,0,0.0,0.864864865,0.46875,0.0,74,0,0,0,0,1,0,0,0,8,1,17,3.8,0.015625,12.5,61,5,0.131147541,2,0,12.19512195,1
0,0,3,3,19,0.950387597,-1,0,0,80.0,0.049612403,0.03125,0.0,645,0,0,1,0,1,0,616337,0,3,0,9,0.0,0.0,6.0,28,2,0.0,4,0,33.33333333,0
0,4,4,2,14,0.993801653,9265,0,0,66.66666667,0.006198347,0.666666667,0.0,484,0,0,0,0,1,0,8473,0,4,1,5,4.0,0.0,4.5,32,7,0.125,1,0,99.75124378,0
0,0,3,2,17,0.326923077,1499,1,0,27.27272727,0.673076923,0.0,0.0,104,0,0,1,0,0,0,1216719,0,3,0,9,0.0,0.028571429,6.0,26,2,0.0,3,0,20.0,0
0,7,3,3,17,0.342857143,5526,0,0,0.0,0.6571428570000001,0.043478261,0.0,35,0,0,1,0,1,0,10856,0,3,1,9,4.75,0.0,6.0,48,5,0.0,3,0,73.68421053,0
1,17,5,4,42,1.0,4003,0,1,100.0,0.0,0.0,0.0,4,0,0,0,0,1,3,5816617,0,3,1,17,7.375,0.0,8.75,119,0,0.159663866,5,1,100.0,1
0,32,5,1,10,1.0,-1,0,1,100.0,0.0,0.0,0.0,48,0,0,0,0,1,0,0,0,6,1,32,14.0,0.0,6.0,62,0,0.322580645,1,0,100.0,1
1,16,5,4,12,0.16,-1,1,1,0.0,0.84,0.428571429,0.75,25,0,0,0,0,1,1,0,1,2,1,16,5.0,0.380952381,2.25,61,0,0.147540984,2,1,30.76923077,1
0,0,3,2,13,0.857142857,6190,0,0,70.0,0.142857143,0.0,0.0,56,0,0,1,0,0,0,499717,0,3,0,6,0.0,0.0,4.5,22,3,0.0,4,0,0.0,0
0,9,3,2,16,0.75,-1,0,0,92.30769231,0.25,0.235294118,0.0,68,0,0,1,0,1,0,311774,0,3,0,9,5.222222222,0.117647059,5.5,79,4,0.0,5,0,47.36842105,0
0,4,4,2,17,0.8620689659999999,2299,0,0,82.60869565,0.137931034,0.0,0.0,58,0,0,1,0,0,0,0,0,3,1,9,3.75,0.125,6.0,45,2,0.0,3,0,100.0,0
1,9,3,2,15,0.5660377360000001,5636,0,0,65.21739129999999,0.433962264,0.0,0.0,53,0,0,1,0,0,1,2,0,3,0,9,4.0,0.0,5.0,43,10,0.046511628,3,0,0.0,0
0,2,4,2,20,1.0,112,0,0,100.0,0.0,0.0,0.15,14,0,0,1,0,1,0,2851324,0,3,0,12,2.0,0.0,7.5,32,0,0.09375,3,0,0.0,1
0,0,2,2,17,1.0,2695,0,0,100.0,0.0,0.0,0.0,13,0,0,0,0,1,0,1618926,0,6,0,7,0.0,0.0,6.5,24,4,0.0,0,0,0.0,0
0,0,3,2,28,0.8956521740000001,4544,0,0,88.46153846,0.1043478259999999,0.583333333,0.0,115,0,0,1,0,1,0,976135,0,3,0,10,0.0,0.333333333,5.25,37,5,0.0,4,0,10.0,0
0,5,7,1,18,0.8,885,0,0,80.0,0.2,0.0,0.0,20,1,0,0,0,1,0,0,0,6,1,7,3.75,0.0,6.5,46,0,0.0,0,0,0.0,1
0,8,3,2,19,0.987341772,-1,0,0,100.0,0.012658228,0.0,0.0,79,0,0,1,0,0,0,0,0,3,1,11,6.0,0.0,7.0,40,3,0.0,4,0,50.0,0
0,13,5,2,22,0.0,4250,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,5,1,13,9.0,0.0,5.666666667,50,1,0.0,0,0,0.0,1
0,7,4,2,14,0.895522388,5290,0,0,100.0,0.104477612,0.571428571,0.0,67,0,0,1,0,1,0,1547,0,3,0,7,3.75,0.0,4.5,40,5,0.025,3,0,63.15789474,0
0,10,4,3,20,0.8125,2685,0,0,20.0,0.1875,0.0,0.0,32,0,0,1,0,1,0,188662,0,3,0,12,7.0,0.333333333,7.5,59,4,0.0,4,0,100.0,0
0,0,3,2,21,0.852941176,1309,0,0,90.90909091,0.147058824,0.2,0.0,34,0,0,1,0,1,0,542841,0,3,0,13,0.0,0.0,8.0,30,2,0.0,3,0,86.20689655,0
0,7,3,1,10,0.125,2139,0,0,33.33333333,0.875,0.0,0.0,8,0,0,0,0,0,0,309382,0,7,1,7,7.0,0.0,7.0,26,7,0.0384615379999999,1,0,0.0,1
0,0,3,2,12,0.953216374,-1,0,0,90.90909091,0.0467836259999999,0.0,0.0,171,0,0,1,0,0,0,927106,0,3,0,4,0.0,0.125,3.5,21,5,0.0,3,0,76.92307692,0
0,4,3,3,20,0.25,4358,0,0,100.0,0.75,0.0,0.0,4,0,0,1,0,1,0,222053,0,3,0,12,3.142857143,0.0,7.5,56,3,0.0,3,0,0.0,0
0,0,3,2,12,0.961389961,8311,0,0,84.21052632,0.038610039,0.0,0.0,259,0,0,1,0,1,0,260730,0,3,0,5,0.0,0.0,4.0,20,4,0.0,3,0,75.0,0
0,0,3,1,22,0.333333333,315,0,0,0.0,0.666666667,0.0,0.0,3,0,0,0,0,1,0,0,0,18,0,18,0.0,0.0,18.0,31,0,0.0,1,0,0.0,1
1,10,3,1,17,1.0,604,0,0,100.0,0.0,0.0,0.0,23,0,0,0,0,1,1,0,0,13,0,13,6.0,0.0,13.0,47,0,0.085106383,0,0,0.0,1
0,9,7,1,12,0.333333333,-1,0,0,0.0,0.666666667,0.0,0.0,3,0,0,0,0,1,0,0,1,9,1,9,6.0,0.0,9.0,48,1,0.0,0,0,0.0,1
0,0,3,4,47,0.2272727269999999,5615,0,1,0.0,0.772727273,0.0,0.340425532,22,0,0,0,0,1,0,0,0,1,1,30,0.0,0.0,10.0,55,5,0.290909091,1,0,100.0,1
0,0,3,4,48,0.0,5626,0,1,0.0,0.0,0.0,0.1875,0,0,1,0,0,1,0,0,0,1,1,11,0.0,0.0,5.428571429,57,5,0.1578947369999999,1,1,0.0,1
0,16,4,2,16,0.3790849670000001,8516,0,0,22.22222222,0.620915033,0.0,0.0,153,0,0,1,0,0,0,8,0,3,0,16,16.0,0.0,5.5,42,10,0.0,4,0,100.0,0
0,0,3,2,16,0.7857142859999999,9041,0,0,50.0,0.214285714,0.0,0.0,14,0,0,1,0,0,0,1936483,0,3,0,8,0.0,0.0,5.5,25,4,0.0,3,0,60.0,0
0,0,2,1,9,0.692307692,41,0,0,66.66666667,0.307692308,0.0,0.0,13,0,0,0,0,0,0,0,0,5,0,5,0.0,0.0,5.0,16,1,0.0,0,0,100.0,0
0,0,2,2,29,0.357142857,7299,1,0,17.64705882,0.642857143,0.5902777779999999,0.0,224,0,0,0,0,1,0,1229372,0,6,0,9,0.0,0.006944444,7.666666667,36,5,0.0,0,0,38.7755102,0
0,0,3,3,22,0.940298507,-1,0,0,0.0,0.059701493,1.0,0.0,67,0,0,1,0,1,0,2687983,0,3,0,11,0.0,0.0,7.0,31,2,0.0,3,0,75.0,0
0,9,4,3,16,0.8863636359999999,6238,0,1,62.5,0.113636364,0.066666667,0.0,132,0,0,1,0,0,0,62,0,3,1,9,8.0,0.066666667,4.5,41,8,0.1707317069999999,4,0,0.0,0
1,9,4,3,16,0.941935484,3140,0,0,95.91836735,0.058064516,0.444444444,0.0,155,0,0,0,0,1,1,0,1,12,1,12,4.833333333,0.222222222,12.0,58,3,0.034482759,3,0,60.0,1
0,11,4,1,21,1.0,-1,0,0,100.0,0.0,0.0,0.095238095,24,1,0,0,0,1,0,0,0,5,1,12,8.5,0.0,8.5,47,0,0.042553191,0,0,100.0,1
0,17,4,2,15,0.4727272729999999,5635,0,0,56.0,0.527272727,0.137931034,0.0,55,0,0,1,0,0,0,2,0,3,0,17,10.5,0.0,5.0,46,10,0.0,3,0,0.0,0
0,23,3,4,21,0.4838709679999999,-1,0,1,66.66666667,0.516129032,0.4375,0.0,31,0,0,1,0,1,1,0,1,3,1,23,9.75,0.625,8.5,157,0,0.363057325,13,0,0.0,1
0,0,3,2,29,0.598039216,7449,0,0,71.42857143,0.4019607839999999,0.0,0.0,102,0,0,0,0,1,0,0,0,9,0,15,0.0,0.024390244,12.0,38,8,0.0,1,0,0.0,0
0,11,7,2,25,0.6,8047,0,0,100.0,0.4,0.5,0.0,25,0,0,0,0,1,0,22244,0,3,1,17,5.1428571430000005,0.3,10.0,76,2,0.078947368,2,0,10.0,1
0,4,3,2,13,0.76,3777,0,0,0.0,0.24,0.583333333,0.0,50,0,0,1,0,1,0,6328,1,3,0,5,3.5,0.0,4.0,30,7,0.0,3,0,53.33333333,0
0,11,5,4,30,0.0,7448,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,385,0,5,0,11,4.666666667,0.0,8.0,89,8,0.06741573,1,0,0.0,0
0,0,2,2,22,0.65625,3486,0,0,60.0,0.34375,0.0,0.0,32,0,0,0,0,1,0,0,0,16,0,16,0.0,0.0,16.0,29,2,0.0,0,0,73.68421053,0
1,10,4,2,11,0.0,4886,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,7,1,10,5.5,0.0,7.0,33,4,0.0,2,0,0.0,1
0,9,4,2,30,0.283333333,6126,1,0,18.18181818,0.716666667,0.046511628,0.0,60,0,0,0,0,1,0,14444,0,9,0,16,6.5,0.069767442,12.5,68,4,0.0,2,0,66.66666667,0
0,22,3,3,19,0.939393939,7188,1,0,83.33333333,0.0606060609999999,0.666666667,0.0,99,0,0,1,0,1,0,22333,0,3,0,22,13.0,0.0,7.0,54,4,0.0,3,0,93.93939394,0
0,0,2,2,12,0.081632653,7529,0,0,0.0,0.918367347,0.0,0.0,98,0,0,1,0,0,0,0,0,3,0,5,0.0,0.0,4.0,19,1,0.0,3,0,100.0,0
0,10,10,3,13,0.927007299,12126,0,0,100.0,0.072992701,0.3,0.0,137,0,0,1,0,0,0,1001,0,3,0,10,4.555555556,0.1,4.0,120,7,0.1,9,0,83.33333333,0
1,9,4,2,12,0.19047619,-1,0,0,50.0,0.80952381,0.176470588,0.0,21,0,0,1,0,1,1,4254948,0,3,0,9,4.25,0.0,4.0,41,4,0.048780488,3,0,0.0,0
0,0,3,2,13,0.916666667,7912,0,0,83.33333333,0.083333333,0.285714286,0.0,168,0,0,1,0,1,0,3532336,0,3,0,5,0.0,0.0,4.0,22,2,0.0,3,0,18.18181818,0
0,8,4,2,18,1.0,78,0,0,100.0,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0,3,0,10,8.0,0.0,6.5,35,0,0.0,3,0,0.0,1
0,0,3,3,33,0.932038835,7189,0,0,81.81818182,0.067961165,0.285714286,0.0,103,0,0,1,0,1,0,481145,0,3,1,8,0.0,0.0,5.0,41,1,0.0,5,0,0.0,1
0,0,2,4,32,0.0,5614,0,0,0.0,0.0,0.0,0.15625,0,0,1,0,0,1,0,0,0,1,0,15,0.0,0.0,6.25,40,5,0.125,1,0,0.0,1
0,0,3,2,23,0.959287532,7453,0,0,20.0,0.0407124679999999,0.125,0.0,393,0,0,1,0,1,0,16938,0,3,0,15,0.0,0.0,9.0,32,5,0.0,3,0,50.0,0
0,0,3,2,22,0.557142857,7299,0,0,0.0,0.4428571429999999,0.462365591,0.0,210,0,0,0,0,1,0,1741827,0,8,0,9,0.0,0.0,8.5,30,5,0.0,0,0,69.59064327,0
0,7,3,3,23,0.710144928,11048,0,0,90.0,0.289855072,0.35,0.0,69,0,0,0,0,0,0,546,0,5,0,13,5.0,0.15,9.0,66,6,0.075757576,3,0,21.73913043,0
0,12,6,1,19,0.0,1422,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,3,15,1,15,7.0,0.0,15.0,59,0,0.0,0,0,0.0,1
0,0,3,1,18,0.811594203,4633,0,0,79.31034483,0.1884057969999999,0.076923077,0.0,69,0,0,0,0,0,0,1218702,0,15,0,15,0.0,0.0,15.0,27,2,0.0,0,0,81.81818182,0
0,5,4,2,16,0.939099735,7132,0,0,100.0,0.060900265,0.304347826,0.0,1133,0,0,0,0,0,0,12,0,2,0,9,4.666666667,0.2753623189999999,5.5,41,7,0.0,0,0,67.45283019,0
0,9,5,2,14,0.970779221,7413,0,0,92.45283019,0.029220779,0.222222222,0.0,308,0,0,1,0,1,0,2183,0,3,0,9,4.583333333,0.0,4.5,88,7,0.0,4,0,0.0,0
0,11,6,2,20,0.884848485,8217,0,0,100.0,0.115151515,0.947368421,0.0,165,0,0,1,0,0,0,8686,0,3,0,12,7.166666667,0.3157894739999999,7.5,125,5,0.0,3,0,63.46153846,0
0,0,3,2,23,0.857142857,-1,0,0,100.0,0.142857143,1.0,0.0,7,0,0,0,0,1,0,0,0,2,1,16,0.0,0.0,9.0,32,2,0.0,1,1,0.0,1
0,0,3,1,18,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,6,1,8,0.0,0.0,7.0,26,0,0.0,1,0,0.0,1
0,0,3,2,33,0.894736842,232,0,0,100.0,0.105263158,0.0,0.0,19,0,0,0,0,1,0,0,0,6,1,22,0.0,0.0,14.0,41,0,0.0,0,0,0.0,1
0,9,3,1,11,0.52,7489,0,0,50.0,0.48,0.0,0.0,25,0,1,0,0,1,0,63,0,7,0,9,9.0,0.083333333,7.0,29,10,0.0,1,0,0.0,0
0,0,3,2,22,0.585365854,3295,0,0,61.53846154,0.414634146,0.0,0.0,41,0,0,1,0,1,0,1759878,0,3,0,14,0.0,0.117647059,8.5,30,4,0.0,3,0,11.11111111,0
0,9,4,2,16,0.984700974,7134,0,0,100.0,0.015299026,0.272727273,0.0,719,0,0,0,0,0,0,13,0,2,0,9,5.4,0.090909091,5.5,56,7,0.0,0,0,77.08333333,0
0,6,4,3,13,0.0,3995,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,872336,0,3,0,6,4.25,0.0,4.0,41,4,0.1707317069999999,3,0,0.0,0
1,11,4,3,23,0.0,5984,0,1,0.0,0.0,0.0,0.260869565,0,0,1,0,0,1,1,17696,0,7,1,11,6.0,0.0,8.0,52,3,0.192307692,2,0,0.0,1
0,8,3,3,20,0.990980834,8048,0,0,0.0,0.009019166,0.0,0.0,887,0,0,1,0,1,0,2615,0,3,0,12,5.5,0.0,7.5,41,6,0.0,3,0,90.32258065,0
0,7,4,2,30,0.0,143,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,5,1,13,5.333333333,0.0,8.0,56,0,0.0,0,0,0.0,1
0,5,6,4,22,1.0,-1,0,0,100.0,0.0,0.0,0.0,4,0,0,1,0,1,0,0,0,3,1,11,4.0,0.0,7.0,54,0,0.0,4,0,100.0,1
0,5,3,3,40,0.272727273,1547,0,0,66.66666667,0.727272727,0.125,0.125,33,0,0,0,0,1,0,4639,1,4,1,13,4.0,0.166666667,8.25,57,2,0.087719298,4,0,4.347826087,1
0,4,4,2,16,0.948434622,7130,0,0,100.0,0.0515653779999999,0.214285714,0.0,543,0,0,0,0,1,0,12,0,2,0,9,3.5,0.035714286,5.5,33,7,0.0,0,0,46.15384615,0
0,7,5,3,15,0.8309178740000001,10316,0,0,83.01886792,0.169082126,0.2,0.0,207,0,0,1,0,0,0,3494,0,3,0,7,6.0,0.257142857,5.0,50,7,0.12,3,0,22.72727273,0
0,7,5,2,21,0.2173913039999999,1202,0,0,0.0,0.7826086959999999,0.333333333,0.0,23,0,0,0,0,1,0,0,2,17,1,17,4.857142857,0.0,17.0,70,0,0.0,3,0,16.66666667,1
0,6,5,2,22,0.875,385,0,0,100.0,0.125,1.0,0.0,8,0,0,1,0,0,0,0,0,3,1,14,4.5,0.0,8.5,41,0,0.0,7,0,50.0,1
0,0,3,2,19,0.0,561,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,3,1,6,0.0,0.0,4.333333333,28,2,0.0,0,0,0.0,1
0,13,6,2,43,1.0,330,0,0,100.0,0.0,0.0,0.0,3,1,0,0,0,1,0,0,2,39,1,39,5.5,0.0,39.0,89,0,0.0,5,0,0.0,1
0,6,3,1,4,0.0,-1,0,0,0.0,1.0,2.0,0.0,1,0,0,0,0,1,0,35701,0,1,1,6,6.0,0.0,1.0,19,6,0.0,0,0,0.0,1
1,34,7,2,36,0.736842105,8019,0,0,44.44444444,0.263157895,0.0,0.0,19,1,0,0,0,1,1,0,1,2,1,34,7.636363636,0.0,10.0,141,4,0.04964539,0,0,100.0,1
1,18,5,4,22,0.4558823529999999,2568,0,1,100.0,0.544117647,0.216216216,0.0,68,1,0,1,0,1,8,51291,0,8,1,18,6.5,0.054054054,8.5,183,1,0.081967213,5,0,15.90909091,1
0,9,4,1,14,0.963235294,5411,0,0,75.0,0.036764706,0.2,0.0,136,0,0,0,0,1,0,6098,0,10,0,10,8.5,0.0,10.0,40,5,0.0,0,0,66.66666667,0
0,0,3,2,18,0.984313725,1251,0,0,85.71428571,0.015686275,0.0,0.0,255,0,0,1,0,1,0,6606150,0,3,0,10,0.0,0.0,6.5,27,2,0.0,3,0,80.0,0
0,5,4,2,18,0.941176471,9174,0,0,68.42105263,0.058823529,0.1,0.0,510,0,0,1,0,0,0,625,0,3,0,10,5.0,0.166666667,6.5,38,7,0.0,4,0,94.10029499,0
0,0,3,1,20,0.083333333,7289,1,0,8.0,0.916666667,0.0,0.0,60,0,0,0,0,1,0,0,0,16,0,16,0.0,0.036363636,16.0,28,1,0.0,1,0,20.0,1
0,9,3,2,19,0.857142857,924,0,0,100.0,0.142857143,1.0,0.0,7,1,0,0,0,0,0,0,0,2,1,9,7.0,0.0,4.0,42,2,0.0,1,0,50.0,1
0,0,3,2,15,0.27027027,-1,1,0,25.0,0.72972973,0.2592592589999999,0.0,37,1,0,1,0,0,0,0,0,2,0,3,0.0,0.111111111,2.666666667,23,1,0.0,3,0,47.61904762,0
1,17,4,5,54,1.0,4004,0,1,100.0,0.0,0.0,0.0,4,1,0,1,0,1,3,5828815,0,3,1,17,7.375,0.0,7.5,131,0,0.13740458,5,1,100.0,1
0,11,6,3,12,0.90625,7988,0,0,40.0,0.09375,0.0,0.0,64,0,0,1,0,1,0,24244,0,3,0,11,6.6,0.0,3.5,57,4,0.0,3,0,100.0,0
0,10,4,3,19,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1106852,0,7,1,10,6.333333333,0.0,7.0,70,4,0.085714286,2,0,0.0,0
0,7,5,2,19,1.0,59,0,0,100.0,0.0,0.0,0.0,12,0,0,0,0,1,0,0,1,15,1,15,5.25,0.0,15.0,52,0,0.0192307689999999,4,0,100.0,1
0,3,4,2,17,0.666666667,7812,0,0,0.0,0.333333333,1.0,0.0,3,0,0,1,0,1,0,0,0,3,1,9,3.0,0.0,6.0,29,0,0.0,3,0,0.0,1
1,24,3,3,21,0.0,7905,0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,1,7,155,0,2,1,24,10.8,0.0,5.0,206,7,0.325242718,101,0,0.0,1
0,8,4,2,16,0.911811024,7132,0,0,100.0,0.088188976,0.053571429,0.0,635,0,0,0,0,0,0,12,0,2,0,9,6.0,0.0,5.5,52,7,0.0,0,0,70.05347594,0
0,0,3,2,20,0.8235294120000001,-1,0,0,33.33333333,0.176470588,0.0,0.1,34,0,0,0,0,1,0,0,0,7,1,9,0.0,0.0,8.0,28,0,0.071428571,0,0,0.0,1
0,8,4,2,14,0.978947368,6977,0,0,100.0,0.021052632,0.5,0.0,95,0,0,1,0,0,0,120226,0,3,0,8,6.0,0.0,4.5,35,5,0.0,3,0,77.77777778,0
0,8,7,1,22,0.969491525,2809,0,0,60.0,0.030508475,0.055555556,0.0,590,1,0,0,0,1,0,0,2,3,1,15,4.666666667,0.055555556,9.0,63,0,0.0,1,0,96.91780822,1
0,7,4,5,39,0.181818182,5615,0,0,0.0,0.818181818,0.166666667,0.025641026,22,0,0,0,0,1,0,0,3,1,1,9,3.5,0.0,5.0,64,5,0.015625,1,0,25.0,1
0,8,5,3,19,0.125,3534,0,0,7.142857143,0.875,0.085714286,0.0,40,0,0,1,0,1,0,0,2,3,1,11,5.0,1.0,7.0,50,1,0.0,3,0,20.0,1
0,11,7,2,15,0.333333333,5019,1,0,66.66666667,0.666666667,0.0,0.0,15,0,0,1,0,0,0,2166138,0,3,0,11,5.0,0.0,5.0,89,4,0.112359551,5,0,81.81818182,0
0,40,8,4,12,0.0119284289999999,798,0,1,0.0,0.988071571,0.016096579,0.25,503,1,0,1,0,1,0,0,0,8,1,40,9.888888889,0.748490946,8.0,119,0,0.218487395,8,0,4.166666667,1
0,9,4,1,20,1.0,4322,0,0,100.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0,0,16,1,16,9.0,0.0,16.0,47,0,0.0,0,0,0.0,1
0,5,4,2,28,0.2272727269999999,2724,1,0,0.0,0.772727273,0.294117647,0.0,22,0,0,0,0,1,0,0,0,6,1,17,3.5,0.588235294,11.5,44,0,0.0,0,0,30.76923077,1
0,10,27,8,18,0.884615385,-1,0,0,95.65217391,0.115384615,0.133333333,0.0,130,0,0,0,0,1,0,8902890,0,12,1,12,4.741935484,0.0,12.0,203,4,0.0,2,0,21.42857143,1
1,7,3,2,12,0.7482876709999999,8964,0,1,0.0,0.251712329,0.0068027209999999,0.0,584,0,0,1,0,0,0,70,0,3,0,7,6.0,0.0,3.5,33,8,0.212121212,5,0,94.54545455,0
0,15,5,2,23,1.0,-1,0,1,100.0,0.0,0.0,0.0,28,0,0,0,0,1,0,0,1,4,1,15,7.25,0.0,5.666666667,64,0,0.140625,1,0,100.0,1
0,13,3,1,11,0.52,7491,0,0,50.0,0.48,0.0,0.0,25,0,1,0,0,1,0,63,0,7,1,13,13.0,0.083333333,7.0,33,10,0.0,2,0,0.0,0
0,7,4,5,42,0.19047619,5616,0,0,0.0,0.80952381,0.176470588,0.095238095,21,0,0,0,0,1,0,0,3,1,1,9,3.75,0.0,5.5,68,5,0.058823529,3,0,25.0,1
0,0,3,2,32,0.4539473679999999,7447,0,0,63.46153846,0.546052632,0.108433735,0.0,152,0,0,0,0,1,0,0,0,9,0,18,0.0,0.024096386,13.5,41,8,0.0,1,0,39.13043478,0
0,0,3,2,18,0.985831469,7087,0,0,90.27777778,0.014168531,0.210526316,0.0,1341,0,0,1,0,0,0,2443586,0,3,0,11,0.0,0.1578947369999999,7.0,27,4,0.0,4,0,96.50793651,0
1,8,4,4,21,0.433333333,6923,0,0,0.0,0.566666667,0.0,0.0,30,0,0,1,0,1,1,466083,0,3,0,13,4.5,0.058823529,8.0,61,5,0.0983606559999999,5,0,66.66666667,0
0,0,2,1,14,0.688172043,-1,0,0,61.53846154,0.311827957,0.310344828,0.0,93,0,0,0,0,1,0,9127641,0,11,0,11,0.0,0.034482759,11.0,21,3,0.0,0,0,29.16666667,0
0,0,3,3,20,0.166666667,3477,0,0,20.0,0.833333333,0.043478261,0.0,138,0,0,1,0,1,0,7290834,0,3,0,9,0.0,0.008695652,6.0,29,2,0.0,3,0,7.96460177,0
1,32,12,4,24,0.0,-1,0,1,0.0,1.0,0.0,0.0,2,0,0,1,0,1,2,0,4,2,1,32,6.375,0.0,6.0,152,0,0.125,6,0,0.0,1
1,8,3,2,36,0.0,7296,0,0,0.0,1.0,0.0,0.0,11,0,0,0,0,1,0,0,0,3,1,8,8.0,0.0,5.6,54,5,0.0,1,0,0.0,1
0,27,4,4,28,0.5505617979999999,252,1,1,100.0,0.449438202,0.8,0.0,89,1,0,0,0,1,1,2602858,0,2,1,27,9.75,0.075,5.5,79,0,0.265822785,5,1,9.302325581,1
0,10,6,1,9,0.486486486,5120,1,0,80.0,0.513513514,0.052631579,0.0,37,0,0,0,0,1,0,7237162,0,5,1,10,7.333333333,0.105263158,5.0,67,4,0.0,0,0,0.0,0
0,0,3,4,31,0.19047619,5627,0,1,0.0,0.80952381,0.294117647,0.322580645,21,0,0,0,0,1,0,0,0,1,1,14,0.0,0.0,6.0,40,5,0.25,1,0,25.0,1
0,10,4,2,16,0.949685535,7134,0,0,100.0,0.050314465,0.375,0.0,159,0,0,0,0,0,0,13,0,2,0,10,7.5,0.0,5.5,58,7,0.0,0,0,33.33333333,0
0,9,4,2,21,0.863309353,5737,0,0,75.0,0.136690647,0.473684211,0.0,139,0,0,1,0,1,0,8550,0,3,0,13,6.666666667,0.052631579,8.0,52,6,0.0,3,0,13.33333333,0
0,14,3,2,22,0.994565217,7587,0,0,100.0,0.005434783,0.0,0.0,184,0,0,1,0,1,0,988,0,3,0,14,11.0,0.0,8.5,53,5,0.0,4,0,95.65217391,0
0,5,4,3,19,1.0,8661,0,0,100.0,0.0,0.0,0.0,12,0,0,1,0,1,0,55133,0,3,1,11,4.666666667,0.0,7.0,43,4,0.0,4,0,0.0,0
0,5,4,3,10,0.292035398,-1,0,1,5.263157895,0.707964602,0.1125,0.7,113,0,0,0,0,1,0,0,1,1,1,5,2.666666667,0.0,1.75,28,0,0.25,0,1,5.405405405,1
0,4,3,3,29,1.0,3015,0,0,100.0,0.0,0.0,0.068965517,7,0,0,0,0,0,0,443326,1,6,1,18,3.0,0.0,12.0,44,4,0.045454545,1,0,0.0,1
