abnormal_subdomain,longest_word_path,domain_in_title,web_traffic,google_index,char_repeat,length_url,domain_age,nb_www,ratio_intHyperlinks,nb_extCSS,nb_eq,longest_words_raw,domain_in_brand,tld_in_subdomain,length_hostname,links_in_tags,nb_dots,avg_word_host,avg_word_path,domain_with_copyright,ratio_extErrors,nb_hyperlinks,empty_title,page_rank,phish_hints,login_form,right_clic,safe_anchor,nb_slash,ip,external_favicon,prefix_suffix,ratio_extHyperlinks,onmouseover,suspecious_tld,nb_qm,shortest_word_host,iframe,ratio_digits_url,ratio_digits_host,ratio_extRedirection,status
0,13,1,46701,1,0,86,7857,0,0.0,0,0,13,0,0,17,0.0,4,3.0,5.444444444,0,0.0,0,1,4,2,0,0,0.0,9,0,0,1,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,8,1,22839,0,4,61,7351,1,0.904761905,0,0,13,0,0,21,75.0,3,8.0,4.5,0,0.055555556,189,0,5,0,0,0,11.11111111,5,0,0,0,0.095238095,0,0,0,3,0,0.0,0.0,0.333333333,0
0,0,0,1274420,0,4,29,-1,1,1.0,0,0,13,0,0,21,100.0,2,8.0,0.0,0,0.0,19,0,4,0,0,0,100.0,3,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,3,1,0,0,0,29,539,0,0.0,0,0,12,0,0,16,0.0,1,12.0,3.0,0,0.0,0,1,0,0,0,0,0.0,4,0,0,0,0.0,0,0,0,12,0,0.0,0.0,0.0,1
0,5,0,0,1,2,140,0,0,0,0,2,58,0,0,23,0,1,11.0,1.5,0,0.0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,0.1357142857142857,0.0,0.0,1
0,16,1,688,0,4,49,6255,1,0.862745098,0,0,17,0,0,25,61.53846154,2,10.0,16.0,1,0.0,204,0,6,0,0,0,53.33333333,3,0,1,0,0.1372549019999999,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,18070,0,0,28,8934,0,0.857142857,0,0,10,0,0,19,66.66666667,2,7.0,0.0,0,0.166666667,42,0,5,0,0,0,33.33333333,3,0,0,0,0.142857143,0,0,0,4,0,0.0,0.0,0.0,0
0,32,1,0,1,3,75,2192,0,0.897727273,0,0,32,0,0,14,85.71428571,1,10.0,16.33333333,0,0.222222222,88,0,0,0,1,0,85.71428571,5,1,0,0,0.102272727,0,0,0,10,0,0.253333333,0.0,0.5555555560000001,1
0,0,1,0,1,0,42,7296,0,0.111111111,0,0,20,1,0,33,0.0,2,14.0,0.0,1,0.0,9,0,5,0,0,0,25.0,3,0,1,0,0.8888888890000001,0,0,0,8,0,0.0,0.0,0.375,1
0,7,1,967672,0,1,72,-1,0,0.666666667,1,0,24,0,0,31,75.0,3,24.0,3.714285714,1,0.75,12,0,4,2,0,0,0.0,5,0,1,1,0.333333333,0,0,0,24,0,0.0,0.0,0.25,1
0,7,0,2605178,0,3,39,3588,1,0.963636364,0,0,10,0,0,18,100.0,3,6.5,5.5,1,0.0,55,0,3,0,0,0,80.0,3,0,0,0,0.036363636,0,0,0,3,0,0.0,0.0,0.5,0
0,43,1,0,1,8,135,4284,1,0.7826086959999999,0,3,43,0,0,21,66.66666667,2,8.0,14.0,1,0.2,23,0,1,2,0,0,20.0,6,1,0,1,0.2173913039999999,0,0,1,3,0,0.207407407,0.0,0.0,1
0,11,1,988,0,4,49,7586,1,0.994652406,0,0,14,0,0,22,100.0,2,8.5,9.0,0,0.0,187,0,5,0,0,0,91.66666667,3,0,0,0,0.005347594,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,1,1,26,6,0,0.0,0,0,13,0,0,17,0.0,1,13.0,0.0,0,0.0,0,1,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,13,0,0.0,0.0,0.0,1
0,0,1,0,0,0,20,95,0,1.0,0,0,7,0,0,11,100.0,1,7.0,0.0,1,0.0,44,0,0,0,0,0,100.0,3,0,0,0,0.0,0,0,0,7,0,0.0,0.0,0.0,1
0,0,0,0,0,4,26,2600,1,0.683870968,0,0,10,0,0,17,73.58490566,2,6.5,0.0,0,0.163265306,155,0,3,0,0,0,0.0,3,0,1,0,0.316129032,0,0,0,3,0,0.0,0.0,0.1836734689999999,0
0,4,1,105102,0,5,41,-1,1,0.98816568,0,1,16,0,0,24,94.44444444,2,9.5,3.0,1,0.0,169,0,4,0,1,0,100.0,3,0,0,0,0.01183432,0,0,1,3,0,0.097560976,0.0,0.5,0
0,0,1,10481070,0,3,31,3727,1,0.12,3,0,15,0,0,23,40.0,2,9.0,0.0,0,0.0,25,0,2,0,0,0,0.0,3,0,1,0,0.88,0,0,0,3,0,0.0,0.0,0.1363636359999999,0
0,6,1,0,1,4,39,90,1,0.904761905,0,0,16,0,0,24,75.0,2,9.5,6.0,0,0.0,21,0,0,0,0,0,100.0,4,0,0,0,0.095238095,0,0,0,3,0,0.0,0.0,0.0,1
0,8,1,6179184,0,4,84,4763,1,0.5,0,0,9,0,0,32,42.85714286,2,6.25,6.5,1,0.0,16,0,3,0,0,0,40.0,5,0,1,0,0.5,0,0,0,3,0,0.0,0.0,0.25,0
0,26,1,0,1,4,158,8019,0,0.115384615,0,2,26,0,0,39,7.692307692000001,2,11.0,7.461538462,0,0.086956522,26,0,4,0,0,0,0.0,7,0,1,1,0.884615385,0,0,1,2,0,0.056962025,0.0,0.0,1
0,6,1,66410,0,4,41,8336,1,0.645833333,0,0,6,0,0,13,45.0,2,4.0,5.666666667,1,0.0,336,0,5,0,0,0,25.0,3,0,1,0,0.354166667,0,0,0,3,0,0.048780488,0.153846154,0.042016807,0
0,7,1,0,1,4,49,1,0,0.852320675,2,1,14,0,0,21,88.23529412,1,8.0,4.0,1,0.028571429,237,0,0,0,0,0,84.32432432,4,0,1,1,0.147679325,0,0,1,2,0,0.0,0.0,0.114285714,1
0,0,1,1791361,0,4,31,6660,1,0.990954774,0,0,14,0,0,22,69.23076923,2,8.5,0.0,1,0.0,995,0,2,0,0,0,97.79005525,3,0,0,0,0.009045226,0,0,0,3,0,0.0,0.0,0.222222222,0
0,0,1,0,0,0,45,7298,0,0.272727273,3,0,24,1,0,37,0.0,2,16.0,0.0,1,0.0,55,0,5,0,1,0,36.84210526,3,0,1,0,0.727272727,0,0,0,8,0,0.0,0.0,0.2,0
0,50,1,0,1,4,85,-1,0,0.0,0,0,50,0,0,18,0.0,4,4.333333333,19.0,0,0.0,0,1,0,0,0,0,0.0,4,1,0,0,0.0,0,0,0,3,0,0.4352941179999999,0.0,0.0,1
0,7,1,0,1,3,63,5615,0,0.19047619,1,0,7,0,0,38,0.0,5,4.833333333,3.5,1,0.0,21,0,5,2,0,0,25.0,4,0,1,0,0.80952381,0,0,0,1,0,0.0,0.0,0.176470588,1
0,17,1,0,1,3,153,-1,0,1.0,0,9,17,0,0,12,0.0,5,8.0,4.739130435,0,0.0,1,1,0,0,0,0,0.0,5,1,0,0,0.0,0,0,2,8,0,0.248366013,0.0,0.0,1
0,12,0,23,1,3,60,10674,1,0.47,0,0,12,1,0,17,31.81818182,2,6.0,4.0,0,0.2264150939999999,100,0,8,0,0,0,66.66666667,7,0,1,1,0.53,0,0,0,3,0,0.033333333,0.0,0.20754717,0
0,4,1,200509,1,0,41,5511,0,1.0,0,0,11,0,0,25,100.0,3,10.0,3.5,0,0.0,1,1,1,0,0,0,0.0,3,0,0,0,0.0,0,0,0,9,0,0.024390244,0.04,0.0,1
0,9,0,0,1,5,613,10514,0,0,1,22,91,0,0,34,2,2,10.666666666666666,3.8,0,0.0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,3,0,0.1631321370309951,0.0,0.0,0
0,0,1,60725,0,0,26,-1,0,0.923076923,0,0,15,0,0,18,100.0,1,15.0,0.0,1,0.0,13,0,1,0,0,0,0.0,2,0,0,0,0.076923077,0,0,0,15,0,0.0,0.0,2.0,0
0,7,0,28680,0,3,43,4705,1,0.358695652,1,0,7,0,0,17,94.73684211,3,5.0,5.333333333,0,0.152542373,92,0,4,0,0,0,1.754385965,3,0,1,0,0.641304348,0,0,0,3,0,0.0,0.0,0.440677966,0
0,0,1,357413,0,5,29,1099,1,0.7777777779999999,1,0,13,0,0,20,0.0,2,8.0,0.0,1,0.166666667,27,0,2,0,0,0,75.0,3,0,1,0,0.222222222,0,0,0,3,0,0.0,0.0,0.333333333,1
0,67,1,0,1,6,142,5613,0,0.6315789470000001,1,1,67,0,0,25,33.33333333,5,4.5,20.6,1,0.0,19,0,5,0,0,0,100.0,3,0,0,0,0.3684210529999999,0,0,1,1,0,0.126760563,0.0,0.0,1
0,8,1,0,1,4,48,1807,1,1.0,0,0,8,0,0,16,100.0,3,5.5,5.25,0,0.0,4,0,0,1,0,0,100.0,5,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,11,1,4511081,1,3,37,2021,1,0.951923077,0,0,11,0,0,18,100.0,2,6.5,11.0,1,0.0,104,0,0,0,0,0,44.44444444,3,0,0,0,0.048076923,0,0,0,3,0,0.0,0.0,0.4,1
0,10,1,317,0,4,33,-1,0,0.93877551,0,0,10,0,0,15,100.0,2,5.0,10.0,0,0.0,49,0,5,0,0,0,78.57142857,3,0,0,0,0.06122449,0,0,0,2,0,0.0,0.0,1.0,0
0,7,1,0,1,2,61,7298,0,0.135135135,3,0,17,1,0,30,0.0,3,12.5,3.8,1,0.015625,74,0,5,0,1,0,12.19512195,3,0,1,0,0.864864865,0,0,0,8,0,0.131147541,0.0,0.46875,1
0,0,1,616337,0,4,28,-1,1,0.950387597,0,0,9,0,0,19,80.0,3,6.0,0.0,1,0.0,645,0,2,0,0,0,33.33333333,3,0,0,0,0.049612403,0,0,0,3,0,0.0,0.0,0.03125,0
0,4,1,8473,1,1,32,9265,0,0.993801653,0,0,5,0,0,14,66.66666667,2,4.5,4.0,0,0.0,484,0,7,0,0,0,99.75124378,4,0,1,0,0.006198347,0,0,0,4,0,0.125,0.0,0.666666667,0
0,0,0,1216719,0,3,26,1499,1,0.326923077,3,0,9,0,0,17,27.27272727,2,6.0,0.0,1,0.028571429,104,0,2,0,1,0,20.0,3,0,1,0,0.673076923,0,0,0,3,0,0.0,0.0,0.0,0
0,7,1,10856,1,3,48,5526,1,0.342857143,1,0,9,0,0,17,0.0,3,6.0,4.75,0,0.0,35,0,5,0,0,0,73.68421053,3,0,1,0,0.6571428570000001,0,0,0,3,0,0.0,0.0,0.043478261,0
0,17,1,5816617,1,5,119,4003,0,1.0,0,3,17,0,1,42,100.0,4,8.75,7.375,0,0.0,4,0,0,0,0,0,100.0,5,1,0,0,0.0,0,0,1,3,0,0.159663866,0.0,0.0,1
0,32,1,0,1,1,62,-1,0,1.0,0,0,32,0,0,10,100.0,1,6.0,14.0,1,0.0,48,0,0,0,0,0,100.0,5,1,0,0,0.0,0,0,0,6,0,0.322580645,0.0,0.0,1
1,16,1,0,1,2,61,-1,0,0.16,0,1,16,0,1,12,0.0,4,2.25,5.0,1,0.380952381,25,0,0,1,1,0,30.76923077,5,1,1,0,0.84,0,0,1,2,0,0.147540984,0.75,0.428571429,1
0,0,0,499717,0,4,22,6190,1,0.857142857,1,0,6,0,0,13,70.0,2,4.5,0.0,1,0.0,56,0,3,0,0,0,0.0,3,0,1,0,0.142857143,0,0,0,3,0,0.0,0.0,0.0,0
0,9,1,311774,0,5,79,-1,1,0.75,1,0,9,0,0,16,92.30769231,2,5.5,5.222222222,0,0.117647059,68,0,4,0,0,0,47.36842105,3,0,1,0,0.25,0,0,0,3,0,0.0,0.0,0.235294118,0
0,4,0,0,1,3,45,2299,1,0.8620689659999999,1,0,9,0,0,17,82.60869565,2,6.0,3.75,0,0.125,58,0,2,0,0,0,100.0,4,0,1,0,0.137931034,0,0,0,3,0,0.0,0.0,0.0,0
0,9,0,2,0,3,43,5636,1,0.5660377360000001,0,1,9,1,0,15,65.21739129999999,2,5.0,4.0,1,0.0,53,0,10,0,0,0,0.0,3,0,1,0,0.433962264,0,0,1,3,0,0.046511628,0.0,0.0,0
0,2,1,2851324,0,3,32,112,1,1.0,0,0,12,0,0,20,100.0,2,7.5,2.0,0,0.0,14,0,0,0,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.09375,0.15,0.0,1
0,0,1,1618926,0,0,24,2695,0,1.0,0,0,7,1,0,17,100.0,2,6.5,0.0,0,0.0,13,0,4,0,0,0,0.0,2,0,0,0,0.0,0,0,0,6,0,0.0,0.0,0.0,0
0,0,1,976135,0,4,37,4544,1,0.8956521740000001,0,0,10,0,0,28,88.46153846,2,5.25,0.0,0,0.333333333,115,0,5,0,0,0,10.0,3,0,0,0,0.1043478259999999,0,0,0,3,0,0.0,0.0,0.583333333,0
0,5,1,0,1,0,46,885,0,0.8,0,0,7,0,0,18,80.0,1,6.5,3.75,1,0.0,20,0,0,0,0,0,0.0,7,0,0,1,0.2,0,0,0,6,0,0.0,0.0,0.0,1
0,8,0,0,1,4,40,-1,1,0.987341772,0,0,11,0,0,19,100.0,2,7.0,6.0,1,0.0,79,0,3,0,0,0,50.0,3,0,0,0,0.012658228,0,0,0,3,0,0.0,0.0,0.0,0
0,13,1,0,1,0,50,4250,0,0.0,0,0,13,0,0,22,0.0,2,5.666666667,9.0,0,0.0,0,1,1,0,0,0,0.0,5,0,0,1,0.0,0,0,0,5,0,0.0,0.0,0.0,1
0,7,1,1547,0,3,40,5290,1,0.895522388,0,0,7,0,0,14,100.0,2,4.5,3.75,0,0.0,67,0,5,0,0,0,63.15789474,4,0,0,0,0.104477612,0,0,0,3,0,0.025,0.0,0.571428571,0
0,10,1,188662,0,4,59,2685,1,0.8125,0,0,12,0,0,20,20.0,3,7.5,7.0,0,0.333333333,32,0,4,0,0,0,100.0,4,0,1,0,0.1875,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,542841,0,3,30,1309,1,0.852941176,0,0,13,0,0,21,90.90909091,2,8.0,0.0,1,0.0,34,0,2,0,0,0,86.20689655,3,0,0,0,0.147058824,0,0,0,3,0,0.0,0.0,0.2,0
0,7,0,309382,1,1,26,2139,0,0.125,1,0,7,0,0,10,33.33333333,1,7.0,7.0,0,0.0,8,0,7,0,0,0,0.0,3,0,1,0,0.875,0,0,0,7,0,0.0384615379999999,0.0,0.0,1
0,0,0,927106,0,3,21,-1,1,0.953216374,1,0,4,0,0,12,90.90909091,2,3.5,0.0,1,0.125,171,0,5,0,0,0,76.92307692,3,0,1,0,0.0467836259999999,0,0,0,3,0,0.0,0.0,0.0,0
0,4,1,222053,0,3,56,4358,1,0.25,0,0,12,0,0,20,100.0,3,7.5,3.142857143,1,0.0,4,0,3,0,0,0,0.0,3,0,0,0,0.75,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,260730,0,3,20,8311,1,0.961389961,1,0,5,0,0,12,84.21052632,2,4.0,0.0,1,0.0,259,0,4,0,0,0,75.0,3,0,1,0,0.038610039,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,0,1,31,315,0,0.333333333,0,0,18,0,0,22,0.0,1,18.0,0.0,1,0.0,3,0,0,0,0,0,0.0,3,0,0,0,0.666666667,0,0,0,18,0,0.0,0.0,0.0,1
0,10,1,0,0,0,47,604,0,1.0,0,1,13,0,0,17,100.0,1,13.0,6.0,0,0.0,23,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,1,13,0,0.085106383,0.0,0.0,1
0,9,1,0,1,0,48,-1,0,0.333333333,0,0,9,0,0,12,0.0,1,9.0,6.0,0,0.0,3,0,1,1,0,0,0.0,7,0,0,0,0.666666667,0,0,0,9,0,0.0,0.0,0.0,1
0,0,1,0,1,1,55,5615,0,0.2272727269999999,2,0,30,0,0,47,0.0,4,10.0,0.0,1,0.0,22,0,5,0,0,0,100.0,3,1,1,0,0.772727273,0,0,0,1,0,0.290909091,0.340425532,0.0,1
0,0,1,0,1,1,57,5626,0,0.0,0,0,11,0,1,48,0.0,4,5.428571429,0.0,0,0.0,0,1,5,0,0,0,0.0,3,1,0,0,0.0,0,0,0,1,0,0.1578947369999999,0.1875,0.0,1
0,16,0,8,0,4,42,8516,1,0.3790849670000001,12,0,16,1,0,16,22.22222222,2,5.5,16.0,0,0.0,153,0,10,0,0,0,100.0,4,0,1,0,0.620915033,0,0,0,3,0,0.0,0.0,0.0,0
0,0,0,1936483,0,3,25,9041,1,0.7857142859999999,0,0,8,0,0,16,50.0,2,5.5,0.0,1,0.0,14,0,4,0,0,0,60.0,3,0,0,0,0.214285714,0,0,0,3,0,0.0,0.0,0.0,0
0,0,0,0,0,0,16,41,0,0.692307692,1,0,5,0,0,9,66.66666667,1,5.0,0.0,0,0.0,13,0,1,0,0,0,100.0,2,0,1,0,0.307692308,0,1,0,5,0,0.0,0.0,0.0,0
0,0,1,1229372,0,0,36,7299,0,0.357142857,3,0,9,1,0,29,17.64705882,2,7.666666667,0.0,1,0.006944444,224,0,5,0,1,0,38.7755102,2,0,1,0,0.642857143,0,0,0,6,0,0.0,0.0,0.5902777779999999,0
0,0,1,2687983,0,3,31,-1,1,0.940298507,0,0,11,0,0,22,0.0,3,7.0,0.0,1,0.0,67,0,2,0,0,0,75.0,3,0,1,0,0.059701493,0,0,0,3,0,0.0,0.0,1.0,0
0,9,0,62,1,4,41,6238,1,0.8863636359999999,2,0,9,1,0,16,62.5,3,4.5,8.0,0,0.066666667,132,0,8,0,0,0,0.0,4,1,1,0,0.113636364,0,0,0,3,0,0.1707317069999999,0.0,0.066666667,0
0,9,1,0,1,3,58,3140,0,0.941935484,0,1,12,0,0,16,95.91836735,3,12.0,4.833333333,1,0.222222222,155,0,3,1,0,0,60.0,4,0,1,0,0.058064516,0,0,1,12,0,0.034482759,0.0,0.444444444,1
0,11,1,0,1,0,47,-1,0,1.0,0,0,12,0,0,21,100.0,1,8.5,8.5,0,0.0,24,0,0,0,0,0,100.0,4,0,0,1,0.0,0,0,0,5,0,0.042553191,0.095238095,0.0,1
0,17,0,2,0,3,46,5635,1,0.4727272729999999,0,0,17,1,0,15,56.0,2,5.0,10.5,1,0.0,55,0,10,0,0,0,0.0,4,0,1,0,0.527272727,0,0,0,3,0,0.0,0.0,0.137931034,0
0,23,1,0,1,13,157,-1,1,0.4838709679999999,0,1,23,0,0,21,66.66666667,4,8.5,9.75,1,0.625,31,0,0,1,0,0,0.0,3,1,1,0,0.516129032,0,0,0,3,0,0.363057325,0.0,0.4375,1
0,0,1,0,0,1,38,7449,0,0.598039216,5,0,15,1,0,29,71.42857143,2,12.0,0.0,1,0.024390244,102,0,8,0,0,0,0.0,3,0,1,0,0.4019607839999999,0,0,0,9,0,0.0,0.0,0.0,0
0,11,1,22244,1,2,76,8047,0,0.6,0,0,17,0,0,25,100.0,2,10.0,5.1428571430000005,1,0.3,25,0,2,0,0,0,10.0,7,0,0,0,0.4,0,0,0,3,0,0.078947368,0.0,0.5,1
0,4,1,6328,0,3,30,3777,1,0.76,0,0,5,0,0,13,0.0,2,4.0,3.5,0,0.0,50,0,7,1,0,0,53.33333333,3,0,0,0,0.24,0,0,0,3,0,0.0,0.0,0.583333333,0
0,11,1,385,0,1,89,7448,0,0.0,0,0,11,1,0,30,0.0,4,8.0,4.666666667,1,0.0,0,1,8,0,0,0,0.0,5,0,0,0,0.0,0,0,0,5,0,0.06741573,0.0,0.0,0
0,0,1,0,0,0,29,3486,0,0.65625,2,0,16,0,0,22,60.0,2,16.0,0.0,0,0.0,32,0,2,0,0,0,73.68421053,2,0,1,0,0.34375,0,0,0,16,0,0.0,0.0,0.0,0
0,10,1,0,1,2,33,4886,0,0.0,0,0,10,0,0,11,0.0,2,7.0,5.5,0,0.0,0,1,4,0,0,0,0.0,4,0,0,0,0.0,0,0,1,7,0,0.0,0.0,0.0,1
0,9,1,14444,0,2,68,6126,0,0.283333333,6,0,16,0,0,30,18.18181818,2,12.5,6.5,1,0.069767442,60,0,4,0,1,0,66.66666667,4,0,1,0,0.716666667,0,0,0,9,0,0.0,0.0,0.046511628,0
0,22,1,22333,0,3,54,7188,1,0.939393939,0,0,22,0,0,19,83.33333333,3,7.0,13.0,0,0.0,99,0,4,0,1,0,93.93939394,3,0,1,0,0.0606060609999999,0,0,0,3,0,0.0,0.0,0.666666667,0
0,0,0,0,0,3,19,7529,1,0.081632653,10,0,5,0,0,12,0.0,2,4.0,0.0,1,0.0,98,0,1,0,0,0,100.0,2,0,1,0,0.918367347,0,0,0,3,0,0.0,0.0,0.0,0
0,10,0,1001,0,9,120,12126,1,0.927007299,0,0,10,0,0,13,100.0,3,4.0,4.555555556,0,0.1,137,0,7,0,0,0,83.33333333,10,0,0,0,0.072992701,0,0,0,3,0,0.1,0.0,0.3,0
0,9,1,4254948,0,3,41,-1,1,0.19047619,2,1,9,0,0,12,50.0,2,4.0,4.25,0,0.0,21,0,4,0,0,0,0.0,4,0,1,0,0.80952381,0,0,1,3,0,0.048780488,0.0,0.176470588,0
0,0,1,3532336,0,3,22,7912,1,0.916666667,1,0,5,0,0,13,83.33333333,2,4.0,0.0,1,0.0,168,0,2,0,0,0,18.18181818,3,0,1,0,0.083333333,0,0,0,3,0,0.0,0.0,0.285714286,0
0,8,0,0,0,3,35,78,1,1.0,0,0,10,0,0,18,100.0,2,6.5,8.0,0,0.0,2,0,0,0,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,0,1,481145,1,5,41,7189,1,0.932038835,1,0,8,0,0,33,81.81818182,3,5.0,0.0,1,0.0,103,0,1,0,0,0,0.0,3,0,1,0,0.067961165,0,0,0,3,0,0.0,0.0,0.285714286,1
0,0,1,0,0,1,40,5614,0,0.0,0,0,15,0,0,32,0.0,4,6.25,0.0,0,0.0,0,1,5,0,0,0,0.0,2,0,0,0,0.0,0,0,0,1,0,0.125,0.15625,0.0,1
0,0,1,16938,0,3,32,7453,1,0.959287532,0,0,15,0,0,23,20.0,2,9.0,0.0,1,0.0,393,0,5,0,0,0,50.0,3,0,0,0,0.0407124679999999,0,0,0,3,0,0.0,0.0,0.125,0
0,0,1,1741827,0,0,30,7299,0,0.557142857,3,0,9,1,0,22,0.0,2,8.5,0.0,1,0.0,210,0,5,0,0,0,69.59064327,3,0,1,0,0.4428571429999999,0,0,0,8,0,0.0,0.0,0.462365591,0
0,7,0,546,0,3,66,11048,0,0.710144928,0,0,13,0,0,23,90.0,3,9.0,5.0,1,0.15,69,0,6,0,0,0,21.73913043,3,0,0,0,0.289855072,0,0,0,5,0,0.075757576,0.0,0.35,0
0,12,1,0,1,0,59,1422,0,0.0,0,0,15,0,0,19,0.0,1,15.0,7.0,0,0.0,0,1,0,3,0,0,0.0,6,0,0,1,0.0,0,0,0,15,0,0.0,0.0,0.0,1
0,0,0,1218702,0,0,27,4633,0,0.811594203,2,0,15,0,0,18,79.31034483,1,15.0,0.0,0,0.0,69,0,2,0,0,0,81.81818182,3,0,1,0,0.1884057969999999,0,0,0,15,0,0.0,0.0,0.076923077,0
0,5,0,12,0,0,41,7132,0,0.939099735,0,0,9,1,0,16,100.0,2,5.5,4.666666667,1,0.2753623189999999,1133,0,7,0,0,0,67.45283019,4,0,0,0,0.060900265,0,0,0,2,0,0.0,0.0,0.304347826,0
0,9,1,2183,0,4,88,7413,1,0.970779221,2,0,9,0,0,14,92.45283019,2,4.5,4.583333333,0,0.0,308,0,7,0,0,0,0.0,5,0,1,0,0.029220779,0,0,0,3,0,0.0,0.0,0.222222222,0
0,11,0,8686,0,3,125,8217,1,0.884848485,0,0,12,0,0,20,100.0,2,7.5,7.166666667,0,0.3157894739999999,165,0,5,0,0,0,63.46153846,6,0,0,0,0.115151515,0,0,0,3,0,0.0,0.0,0.947368421,0
0,0,1,0,1,1,32,-1,0,0.857142857,0,0,16,0,1,23,100.0,2,9.0,0.0,0,0.0,7,0,2,0,0,0,0.0,3,0,0,0,0.142857143,0,0,0,2,0,0.0,0.0,1.0,1
0,0,1,0,1,1,26,-1,0,0.0,0,0,8,0,0,18,0.0,1,7.0,0.0,0,0.0,0,1,0,0,0,0,0.0,3,0,0,1,0.0,0,0,0,6,0,0.0,0.0,0.0,1
0,0,0,0,1,2,20,922,0,0,0,0,7,0,0,11,0,1,5.0,0.0,0,0.0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0.0,0.0,1.0,0
0,33,0,0,1,2,92,7240,0,0,0,0,33,0,0,16,0,3,4.666666666666667,7.625,0,0.0,0,1,7,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0.42391304347826086,0.0625,0.0,1
0,0,1,0,1,0,41,232,0,0.894736842,0,0,22,0,0,33,100.0,2,14.0,0.0,1,0.0,19,0,0,0,0,0,0.0,3,0,0,0,0.105263158,0,0,0,6,0,0.0,0.0,0.0,1
0,9,1,63,0,1,29,7489,0,0.52,0,0,9,1,0,11,50.0,1,7.0,9.0,0,0.083333333,25,1,10,0,0,0,0.0,3,0,0,0,0.48,0,0,0,7,0,0.0,0.0,0.0,0
0,0,1,1759878,0,3,30,3295,1,0.585365854,1,0,14,0,0,22,61.53846154,2,8.5,0.0,1,0.117647059,41,0,4,0,0,0,11.11111111,3,0,1,0,0.414634146,0,0,0,3,0,0.0,0.0,0.0,0
0,9,0,13,0,0,56,7134,0,0.984700974,0,0,9,1,0,16,100.0,2,5.5,5.4,1,0.090909091,719,0,7,0,0,0,77.08333333,4,0,0,0,0.015299026,0,0,0,2,0,0.0,0.0,0.272727273,0
0,6,1,872336,0,3,41,3995,1,0.0,0,0,6,0,0,13,0.0,3,4.0,4.25,1,0.0,0,1,4,0,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.1707317069999999,0.0,0.0,0
0,11,1,17696,1,2,52,5984,0,0.0,0,1,11,0,0,23,0.0,3,8.0,6.0,0,0.0,0,1,3,0,0,0,0.0,4,1,0,0,0.0,0,0,1,7,0,0.192307692,0.260869565,0.0,1
0,8,1,2615,0,3,41,8048,1,0.990980834,0,0,12,0,0,20,0.0,3,7.5,5.5,1,0.0,887,0,6,0,0,0,90.32258065,3,0,1,0,0.009019166,0,0,0,3,0,0.0,0.0,0.0,0
0,7,1,0,1,0,56,143,0,0.0,0,0,13,0,0,30,0.0,2,8.0,5.333333333,0,0.0,0,1,0,0,0,0,0.0,4,0,0,1,0.0,0,0,0,5,0,0.0,0.0,0.0,1
0,5,1,0,1,4,54,-1,1,1.0,0,0,11,0,0,22,100.0,4,7.0,4.0,0,0.0,4,0,0,0,0,0,100.0,6,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,5,1,4639,1,4,57,1547,0,0.272727273,0,0,13,0,0,40,66.66666667,3,8.25,4.0,1,0.166666667,33,0,2,1,0,0,4.347826087,3,0,0,0,0.727272727,0,0,0,4,0,0.087719298,0.125,0.125,1
0,4,1,12,0,0,33,7130,0,0.948434622,0,0,9,1,0,16,100.0,2,5.5,3.5,1,0.035714286,543,0,7,0,0,0,46.15384615,4,0,0,0,0.0515653779999999,0,0,0,2,0,0.0,0.0,0.214285714,0
0,7,0,3494,0,3,50,10316,1,0.8309178740000001,1,0,7,0,0,15,83.01886792,3,5.0,6.0,0,0.257142857,207,0,7,0,0,0,22.72727273,5,0,1,0,0.169082126,0,0,0,3,0,0.12,0.0,0.2,0
0,7,1,0,1,3,70,1202,0,0.2173913039999999,0,0,17,0,0,21,0.0,2,17.0,4.857142857,0,0.0,23,0,0,2,0,0,16.66666667,5,0,1,0,0.7826086959999999,0,0,0,17,0,0.0,0.0,0.333333333,1
0,6,0,0,1,7,41,385,1,0.875,0,0,14,0,0,22,100.0,2,8.5,4.5,1,0.0,8,0,0,0,0,0,50.0,5,0,0,0,0.125,0,0,0,3,0,0.0,0.0,1.0,1
