google_index,page_rank,domain_age,nb_hyperlinks,nb_qm,domain_in_title,nb_eq,length_hostname,longest_word_path,tld_in_subdomain,ratio_digits_host,nb_www,ip,shortest_word_host,ratio_digits_url,nb_slash,length_url,longest_words_raw,prefix_suffix,nb_dots,phish_hints,ratio_extHyperlinks,status
1,0,2809,590,0,1,0,22,8,0,0.0,0,0,3,0.0,7,63,15,1,1,2,0.030508475,1
1,5,5615,22,0,1,0,39,7,0,0.025641026,0,0,1,0.015625,4,64,9,0,5,3,0.818181818,1
1,1,3534,40,0,1,0,19,8,0,0.0,1,0,3,0.0,5,50,11,0,3,2,0.875,1
0,4,5019,15,0,0,0,15,11,0,0.0,1,0,3,0.112359551,7,89,11,0,2,0,0.666666667,0
1,0,798,503,0,1,0,12,40,0,0.25,1,1,8,0.218487395,8,119,40,1,4,0,0.988071571,1
1,0,4322,5,0,1,0,20,9,0,0.0,0,0,16,0.0,4,47,16,0,1,0,0.0,1
1,0,2724,22,0,1,0,28,5,0,0.0,0,0,6,0.0,4,44,17,0,2,0,0.772727273,1
1,4,-1,130,0,1,0,18,10,0,0.0,0,0,12,0.0,27,203,12,0,8,0,0.115384615,1
0,8,8964,584,1,0,0,12,7,0,0.0,1,1,3,0.212121212,3,33,7,0,2,0,0.251712329,0
1,0,-1,28,0,1,0,23,15,0,0.0,0,1,4,0.140625,5,64,15,0,2,1,0.0,1
1,10,7491,25,0,1,0,11,13,0,0.0,0,0,7,0.0,3,33,13,0,1,0,0.48,0
1,5,5616,21,0,1,0,42,7,0,0.095238095,0,0,1,0.058823529,4,68,9,0,5,3,0.80952381,1
0,8,7447,152,0,1,0,32,0,0,0.0,0,0,9,0.0,3,41,18,0,2,0,0.546052632,0
0,4,7087,1341,0,0,0,18,0,0,0.0,1,0,3,0.0,3,27,11,0,2,0,0.014168531,0
0,5,6923,30,1,1,1,21,8,0,0.0,1,0,3,0.0983606559999999,4,61,13,0,4,0,0.566666667,0
0,3,-1,93,0,1,0,14,0,0,0.0,0,0,11,0.0,2,21,11,0,1,0,0.311827957,0
0,2,3477,138,0,1,0,20,0,0,0.0,1,0,3,0.0,3,29,9,0,3,0,0.833333333,0
1,0,-1,2,1,1,2,24,32,0,0.0,1,1,2,0.125,12,152,32,0,4,4,1.0,1
1,5,7296,11,1,1,0,36,8,0,0.0,0,0,3,0.0,3,54,8,0,2,0,1.0,1
1,0,252,89,0,1,1,28,27,1,0.0,0,1,2,0.265822785,4,79,27,1,4,0,0.449438202,1
1,4,5120,37,0,1,0,9,10,0,0.0,0,0,5,0.0,6,67,10,0,1,0,0.513513514,0
1,5,5627,21,0,1,0,31,0,0,0.322580645,0,1,1,0.25,3,40,14,0,4,0,0.80952381,1
0,7,7134,159,0,0,0,16,10,0,0.0,0,0,2,0.0,4,58,10,0,2,0,0.050314465,0
0,6,5737,139,0,1,0,21,9,0,0.0,1,0,3,0.0,4,52,13,0,2,0,0.136690647,0
0,5,7587,184,0,1,0,22,14,0,0.0,1,0,3,0.0,3,53,14,0,2,0,0.005434783,0
1,4,8661,12,0,1,0,19,5,0,0.0,1,0,3,0.0,4,43,11,0,3,0,0.0,0
1,0,-1,113,0,1,0,10,5,1,0.7,0,1,1,0.25,4,28,5,0,3,1,0.707964602,1
1,4,3015,7,0,0,0,29,4,0,0.068965517,0,0,6,0.045454545,3,44,18,0,3,1,0.0,1
1,0,3992,51,1,1,3,54,17,1,0.0,1,1,3,0.093023256,5,129,17,1,5,0,0.0,1
0,3,2740,68,0,1,0,31,0,0,0.0,1,0,3,0.0,3,40,23,0,2,0,0.294117647,0
1,0,3992,51,1,1,3,46,17,1,0.0,1,1,3,0.225806452,5,124,17,0,5,0,0.0,1
1,0,-1,6,0,1,0,13,6,0,0.0,0,0,9,0.0,6,47,9,0,2,0,0.5,1
1,0,-1,1,0,1,0,27,9,0,0.0,0,0,23,0.0,5,62,23,1,1,2,0.0,1
0,2,-1,43,0,0,0,16,0,0,0.0,1,0,3,0.0,3,24,6,0,3,0,0.4883720929999999,0
1,0,3993,51,1,1,3,46,17,1,0.0,1,1,3,0.129032258,5,124,17,0,5,0,0.0,1
1,0,1993,1,0,1,0,20,9,0,0.0,0,0,16,0.019607843,13,102,16,0,2,0,0.0,1
0,4,6682,284,0,1,0,19,9,0,0.0,0,0,5,0.053333333,3,75,9,0,3,0,0.052816901,0
1,0,1834,4,0,1,0,37,13,0,0.135135135,0,0,14,0.13559322,4,59,18,0,2,0,0.0,1
1,0,2573,13,0,1,0,17,8,0,0.0,0,0,13,0.06779661,6,59,13,0,3,1,0.0,1
1,5,7295,13,0,1,0,30,0,0,0.0,0,0,8,0.0,3,39,17,0,2,0,0.923076923,1
0,2,-1,140,0,0,0,17,4,0,0.0,1,0,3,0.0,4,31,10,0,2,0,0.042857143,0
0,2,3624,45,0,0,0,14,13,0,0.0,1,0,3,0.0,4,37,13,0,2,0,0.333333333,0
1,5,12430,125,0,1,0,18,3,0,0.0,0,0,3,0.0,4,34,10,0,2,0,0.048,0
1,3,7083,1,0,1,0,31,0,0,0.0,0,0,1,0.0,3,40,11,0,2,0,1.0,1
1,5,4487,94,0,1,0,18,13,0,0.0,1,0,3,0.0,4,61,13,0,2,0,0.063829787,0
1,0,3829,20,0,1,0,20,2,0,0.0,0,0,16,0.0,3,30,16,0,1,0,0.55,1
1,0,-1,13,0,1,0,21,7,0,0.0,0,0,15,0.0,5,42,15,0,2,0,0.230769231,1
0,6,7837,263,0,0,0,23,10,0,0.0,1,0,3,0.0,4,46,10,1,2,0,0.2205323189999999,0
0,4,7568,73,0,1,0,19,0,0,0.0,1,0,3,0.0,3,28,8,0,3,0,0.328767123,0
1,3,1728,5,0,1,0,21,10,0,0.047619048,0,0,8,0.014705882,7,68,10,1,3,3,0.0,1
1,5,6605,116,0,0,0,31,6,0,0.193548387,0,1,8,0.142857143,5,49,9,1,2,0,0.120689655,1
0,7,7052,81,0,1,0,19,5,0,0.0,1,0,3,0.119047619,3,42,11,0,3,0,0.530864198,0
0,3,2135,48,0,1,0,26,11,0,0.0,1,0,3,0.0,4,71,18,0,2,0,0.4166666670000001,0
1,2,3555,90,0,0,0,24,6,0,0.0,1,0,3,0.0,4,49,16,0,3,0,0.477777778,1
0,5,5615,13,0,1,0,39,0,0,0.0,0,0,1,0.0,3,47,9,0,4,1,0.538461538,1
0,6,7858,224,0,1,0,12,11,0,0.0,0,0,8,0.066666667,6,45,11,0,1,0,0.133928571,0
0,4,-1,205,0,1,0,23,0,0,0.0,1,0,3,0.0,3,31,13,0,3,0,0.175609756,0
1,5,5626,21,0,1,0,28,7,0,0.321428571,0,1,1,0.1956521739999999,3,46,11,0,4,2,0.80952381,1
1,5,7295,14,0,1,0,24,0,0,0.041666667,0,0,8,0.032258065,2,31,11,0,2,0,0.928571429,1
1,0,348,0,0,1,0,18,6,0,0.0,1,0,3,0.098039216,8,51,10,0,2,0,0.0,1
0,6,8701,35,0,1,0,16,5,0,0.0,0,0,4,0.272727273,3,44,7,0,2,0,0.542857143,0
1,0,7,582,1,1,1,25,7,0,0.0,0,1,6,0.169014085,4,71,14,1,2,0,0.7113402059999999,1
0,2,-1,89,0,1,0,16,0,0,0.0,1,0,3,0.0,3,25,9,0,2,0,0.539325843,0
0,5,7887,176,0,1,0,13,10,0,0.0,1,0,3,0.065934066,4,91,10,0,3,0,0.005681818,0
1,0,-1,31,0,1,1,10,16,0,0.0,0,1,7,0.3430656929999999,3,137,16,0,3,1,0.516129032,1
0,7,7423,17,0,0,0,13,8,0,0.0,1,0,3,0.0,3,121,8,0,2,0,1.0,0
1,0,3,18,0,1,0,25,5,0,0.0,1,0,3,0.02,3,50,17,0,3,1,0.166666667,1
0,4,-1,31,0,0,0,17,0,0,0.0,1,0,3,0.0,3,26,6,0,3,0,0.322580645,0
0,2,1346,23,0,1,0,21,0,0,0.0,1,0,3,0.0,3,29,13,0,2,0,0.565217391,0
0,3,-1,18,1,0,1,7,5,0,0.0,0,0,4,0.0,3,25,5,0,1,1,0.7777777779999999,0
0,5,5090,499,0,1,0,28,5,0,0.0,1,0,3,0.0,4,47,20,0,2,0,0.048096192,0
1,2,819,23,0,1,0,39,0,0,0.102564103,0,0,6,0.085106383,3,47,11,0,2,0,0.0,1
1,3,5452,22,0,1,0,18,12,0,0.0,0,0,3,0.0,3,61,12,1,2,0,0.272727273,0
1,6,5406,20,0,0,0,14,10,0,0.0,1,0,3,0.109589041,7,73,10,0,2,0,0.55,0
1,4,8018,26,1,1,1,32,46,0,0.0,0,0,2,0.028571429,7,140,46,1,2,0,0.884615385,1
0,1,-1,220,0,0,0,22,0,0,0.0,1,0,3,0.0,3,31,15,0,2,0,0.186363636,0
0,2,-1,6,0,1,0,25,0,0,0.0,1,0,3,0.0,3,34,18,0,2,0,0.833333333,0
0,7,9283,320,0,0,0,15,7,0,0.0,1,0,3,0.0,5,44,7,0,2,0,0.26875,0
0,7,7133,354,0,0,0,16,8,0,0.0,0,0,2,0.0,4,44,9,0,2,0,0.039548023,0
0,4,6068,259,0,1,0,16,9,0,0.0,1,0,3,0.102564103,8,78,9,0,2,0,0.455598456,0
0,4,3899,335,0,0,0,15,5,0,0.0,1,0,3,0.0,4,38,5,1,3,0,0.029850746,0
0,4,2703,86,0,1,0,28,12,0,0.0,1,0,3,0.045454545,5,132,20,0,3,0,0.3720930229999999,0
1,0,-1,4,0,1,0,20,10,0,0.0,0,0,4,0.043478261,4,46,10,0,3,1,0.0,1
1,5,5613,19,1,1,1,33,67,0,0.0,0,0,1,0.120805369,3,149,67,0,5,0,0.3684210529999999,1
1,0,-1,4,0,1,0,25,6,0,0.0,0,0,18,0.192982456,6,57,18,0,3,0,0.25,1
0,6,4151,269,0,1,0,15,9,0,0.0,0,0,11,0.0517241379999999,5,116,11,0,1,0,0.583643123,0
1,8,7448,0,0,1,0,28,7,0,0.0,0,0,5,0.108433735,5,83,9,0,4,0,0.0,0
1,6,7621,36,0,1,0,21,0,0,0.238095238,0,0,7,0.1785714289999999,2,28,9,0,2,0,0.25,1
0,5,7618,113,0,1,0,31,10,0,0.0,0,0,10,0.0,4,63,16,0,2,0,0.3628318579999999,0
0,6,4646,78,0,0,0,25,11,0,0.0,0,0,6,0.075,4,80,14,0,3,0,0.615384615,0
1,0,784,0,0,1,0,25,0,0,0.0,0,0,6,0.0,3,33,8,1,2,0,0.0,1
0,4,4996,67,0,1,0,15,0,0,0.0,1,0,3,0.0,3,24,4,0,3,0,0.164179104,0
0,5,7422,33,0,1,0,24,12,0,0.0,1,0,3,0.0,4,45,16,0,2,0,0.2424242419999999,0
1,10,6329,76,0,0,0,13,7,0,0.0,0,0,9,0.0,5,39,9,1,1,1,0.394736842,0
1,4,3250,34,0,1,0,10,5,0,0.0,1,0,1,0.0,5,30,5,1,2,0,0.794117647,1
0,5,5911,31,0,1,0,16,10,0,0.0,1,0,3,0.0,3,57,10,1,3,0,0.290322581,0
0,4,6995,16,0,1,0,19,7,0,0.0,1,0,3,0.0,5,64,11,1,2,0,0.4375,0
0,3,5763,1219,0,0,0,14,0,0,0.0,1,0,3,0.0,3,23,7,0,2,0,0.004101723,0
0,6,8146,175,0,0,0,17,10,0,0.0,1,0,3,0.0,5,74,10,0,3,0,0.36,0
1,4,4973,13,0,1,0,24,7,0,0.0,1,0,3,0.023255814,3,43,16,0,3,0,0.153846154,0
0,4,6969,34,0,1,0,15,11,0,0.0,1,0,3,0.0,4,35,11,0,2,0,0.470588235,0
1,0,3206,64,0,1,0,21,32,0,0.0,0,1,15,0.261363636,7,88,32,0,2,0,0.921875,1
1,2,4310,166,0,1,0,21,0,0,0.0,0,0,8,0.0,3,29,9,0,2,0,0.7650602409999999,1
0,3,5379,938,1,1,1,23,9,0,0.0,1,0,3,0.0779220779999999,3,77,15,0,3,0,0.013859275,0
1,0,3,21,1,1,3,14,64,0,0.0,0,1,11,0.3619047620000001,4,210,64,0,4,1,0.0,1
0,3,8391,0,0,1,0,14,22,0,0.0,1,0,1,0.037735849,7,106,22,1,3,0,0.0,0
0,3,-1,319,0,1,0,20,0,0,0.0,0,0,3,0.0,2,27,8,0,2,0,0.0031347959999999,0
0,5,-1,126,0,1,0,9,0,0,0.0,1,0,2,0.0,3,18,3,0,2,0,0.277777778,0
0,8,7446,64,0,1,0,28,10,0,0.142857143,0,0,9,0.1643835619999999,7,73,14,0,2,0,0.625,0
1,10,8347,19,0,1,0,16,15,0,0.0,0,0,5,0.02173913,5,46,15,0,2,2,0.3684210529999999,1
1,1,-1,17,0,0,0,21,9,0,0.0,1,0,3,0.0,6,60,10,1,3,2,0.235294118,1
0,5,7295,14,0,1,0,21,0,0,0.047619048,0,0,8,0.033333333,3,30,8,0,2,0,0.928571429,1
1,0,-1,30,0,1,0,19,11,0,0.0,1,0,3,0.0,3,67,12,0,3,0,0.6333333329999999,1
1,1,7148,169,0,1,0,8,10,0,0.0,0,0,5,0.0,11,73,10,0,1,4,0.059171598,1
0,8,7447,112,0,1,0,47,0,0,0.0,0,0,9,0.0,3,56,33,0,2,0,0.4375,0
1,0,-1,4,0,1,0,17,7,0,0.0,1,0,2,0.0,4,41,7,1,3,0,0.75,1
1,6,-1,0,0,1,0,16,9,0,0.0,0,0,5,0.081967213,7,61,9,0,3,0,0.0,0
1,4,6589,12,1,1,10,25,64,0,0.0,0,1,5,0.350089767,5,557,64,0,5,1,0.666666667,0
0,4,3063,70,0,1,0,17,7,0,0.0,0,0,3,0.0,4,65,7,1,2,0,0.2,0
0,0,313,19,0,1,0,8,6,0,0.0,0,0,4,0.214285714,4,28,6,0,1,0,0.736842105,1
1,1,-1,15,0,1,0,13,8,0,0.0,0,0,10,0.0,6,54,10,1,3,1,0.2666666669999999,1
0,6,5051,207,0,1,0,20,8,0,0.0,1,1,3,0.074468085,3,94,12,0,4,0,0.22705314,0
1,0,561,0,0,1,0,25,13,0,0.0,0,0,4,0.163934426,4,61,17,0,2,0,0.0,1
0,3,4796,18,0,0,0,15,0,0,0.0,1,0,3,0.0,3,24,7,0,2,0,0.055555556,0
1,1,4537,0,0,1,0,21,7,0,0.0,0,0,17,0.0,5,42,17,0,1,0,0.0,1
1,2,1658,3,1,1,3,60,64,0,0.016666667,0,1,2,0.349794239,3,243,64,0,5,2,0.0,1
1,0,4224,8,0,1,0,18,7,0,0.0,0,0,14,0.02,5,50,14,0,2,0,0.125,1
1,0,1000,0,0,0,0,16,4,0,0.0,1,0,3,0.0,3,32,8,0,3,0,0.0,1
0,5,7403,145,0,1,0,17,12,0,0.0,1,0,3,0.052631579,5,95,12,1,2,1,0.117241379,0
1,4,5848,7,0,1,0,21,9,0,0.0,1,0,3,0.018518519,5,54,13,0,2,0,0.7142857140000001,0
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.132352941,5,136,17,1,4,0,0.0,1
1,3,1939,5,0,1,0,11,7,0,0.090909091,0,0,7,0.1066666669999999,7,75,7,1,2,2,0.0,0
1,0,1972,0,0,1,0,28,9,0,0.0,0,0,11,0.118811881,4,101,13,0,3,0,0.0,1
1,1,806,16,0,1,0,13,0,0,0.076923077,0,0,3,0.045454545,3,22,5,0,2,0,0.5,1
0,8,4175,299,0,0,0,18,6,0,0.0,1,0,3,0.0,6,55,10,0,2,0,0.040133779,0
0,0,1541,45,0,1,0,16,6,0,0.0,0,0,12,0.0,5,47,12,0,2,0,0.022222222,1
0,5,7336,61,0,1,0,15,10,0,0.0,1,0,3,0.0,5,75,10,0,3,0,0.016393443,0
1,0,-2,11,1,1,5,8,15,0,0.0,0,0,4,0.023255814,6,129,15,0,2,0,0.090909091,1
0,8,5158,9,0,1,1,21,1,0,0.0,0,0,6,0.0,3,34,10,0,2,0,0.0,0
1,0,117,17,0,1,0,17,0,0,0.0,0,0,3,0.0,3,25,6,1,2,0,0.588235294,1
0,10,8519,53,0,1,0,16,7,0,0.0,1,0,3,0.0,3,32,8,0,2,0,0.377358491,0
1,7,7489,0,0,1,0,16,32,0,0.0,1,1,3,0.4074074070000001,7,108,32,0,2,0,0.0,1
1,0,431,13,0,1,0,27,8,0,0.0,0,0,23,0.0,8,71,23,0,1,0,0.153846154,1
1,0,3992,51,0,1,0,42,15,1,0.0,0,1,3,0.191176471,4,68,15,0,4,0,0.0,1
1,0,-2,45,0,1,0,11,0,0,0.272727273,0,0,1,0.1578947369999999,3,19,5,0,2,0,0.0,1
1,4,6200,23,0,1,0,23,8,0,0.0,1,0,3,0.056179775,5,89,15,1,2,0,0.434782609,0
0,8,7449,109,0,1,0,26,0,0,0.0,0,0,9,0.0,3,35,12,0,2,0,0.4128440370000001,0
0,2,5905,80,0,0,0,15,0,0,0.0,1,0,3,0.0,3,24,8,0,2,0,0.625,0
1,1,7253,12,0,1,0,13,0,0,0.0,0,0,3,0.0,3,21,6,0,2,0,1.0,1
1,0,756,3,0,1,0,30,94,0,0.0,0,0,2,0.156342183,4,339,94,1,4,1,0.0,1
1,1,724,3,0,1,0,17,6,0,0.235294118,0,0,4,0.090909091,3,44,6,1,5,0,0.0,1
1,4,3014,7,0,0,0,28,8,0,0.142857143,0,0,6,0.081632653,3,49,17,0,3,1,0.0,1
1,7,7558,296,0,0,0,19,11,0,0.0,1,0,3,0.090909091,6,55,11,0,2,0,0.172297297,0
0,2,2498,65,0,0,0,12,0,0,0.0,0,0,5,0.0,2,19,5,0,2,0,0.061538462,0
0,5,5910,37,0,1,0,16,13,0,0.0,1,0,3,0.0,3,51,13,1,3,0,0.405405405,0
1,0,229,0,0,1,0,23,0,0,0.0,1,0,3,0.0,3,31,8,1,2,0,0.0,1
1,0,3992,51,0,1,0,50,15,1,0.0,0,1,3,0.131578947,4,76,15,1,4,0,0.0,1
0,4,2238,141,0,1,0,18,9,0,0.0,1,0,3,0.0,4,62,10,0,2,0,0.0709219859999999,0
1,5,7309,14,0,1,0,23,0,0,0.0,0,0,4,0.0,3,31,8,1,2,0,0.928571429,1
1,3,3094,258,0,1,0,25,7,0,0.0,1,0,3,0.0,4,58,17,0,2,0,0.899224806,0
1,6,8264,1,0,1,0,14,5,0,0.0,0,0,4,0.0,8,42,6,0,2,2,0.0,1
0,4,3811,55,0,1,0,29,0,0,0.0,1,0,3,0.0,3,38,21,0,2,0,0.127272727,0
0,10,8517,147,0,0,0,16,7,0,0.0,1,0,3,0.0,4,33,8,0,2,0,0.578231293,0
0,4,2497,26,0,1,0,18,9,0,0.0,0,0,5,0.104477612,6,67,9,1,1,0,0.346153846,0
0,10,8346,19,0,0,0,17,5,0,0.0,0,0,6,0.0,5,42,6,0,2,0,0.3684210529999999,0
0,3,5932,79,1,0,1,16,5,0,0.0,1,0,3,0.119047619,3,42,8,0,3,0,0.253164557,0
1,5,5614,19,1,1,1,39,67,0,0.153846154,0,0,1,0.15483871,3,155,67,0,5,0,0.3684210529999999,1
0,7,7133,1451,0,0,0,16,6,0,0.0,0,0,2,0.0,4,49,9,0,2,0,0.134390076,0
1,5,7224,99,0,1,0,28,9,0,0.0,1,0,3,0.0,5,66,20,0,3,1,0.2424242419999999,0
1,2,-1,0,0,1,0,16,19,0,0.0,0,1,12,0.409638554,6,83,19,0,1,0,0.0,1
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.1640625,5,128,17,1,4,0,0.0,1
0,5,12350,5,0,1,0,17,10,0,0.0,0,0,3,0.0,5,51,10,0,4,0,0.0,0
1,3,91,7,1,0,1,12,7,0,0.0,0,0,8,0.0,5,66,8,1,3,1,0.142857143,1
0,3,3790,120,0,1,0,18,0,0,0.0,0,0,5,0.0,3,27,5,1,2,0,0.1,0
1,0,330,66,0,0,0,19,13,0,0.0,1,0,3,0.0,7,83,13,0,3,0,0.090909091,1
1,0,-1,0,1,1,1,16,11,0,0.0,0,0,13,0.139534884,6,86,13,0,2,1,0.0,1
0,5,8618,6,0,1,0,17,6,0,0.0,1,0,3,0.0,4,41,9,0,3,0,0.0,0
0,2,3630,65,0,1,0,34,0,0,0.0,1,0,3,0.0,3,42,9,0,2,0,0.107692308,0
0,5,7754,76,0,1,0,22,8,0,0.0,1,0,3,0.0,5,57,14,0,3,0,0.105263158,0
0,4,5527,143,0,1,0,12,0,0,0.0,1,0,3,0.0,3,20,4,0,2,0,0.146853147,0
0,4,-1,15,0,1,0,21,0,0,0.0,1,0,3,0.0,3,30,13,0,2,0,0.933333333,0
0,0,1561,0,0,1,0,20,7,0,0.0,0,0,5,0.0,3,36,10,0,2,1,0.0,1
1,2,3317,2,0,1,0,21,14,0,0.0,1,0,3,0.0,5,69,14,0,3,1,0.5,1
0,4,8165,59,0,0,0,18,0,0,0.0,1,0,3,0.0,3,27,7,0,3,0,0.254237288,0
1,0,3992,51,1,1,3,50,17,1,0.0,0,1,3,0.133858268,4,127,17,1,4,0,0.0,1
0,3,7142,9,0,1,0,14,10,0,0.0,1,0,3,0.012820513,5,78,10,1,3,0,0.222222222,0
1,1,1628,31,0,1,0,31,16,0,0.032258065,0,1,1,0.226666667,4,75,16,1,6,0,0.0,1
1,4,8034,401,0,1,0,22,7,0,0.0,1,0,3,0.0,10,81,14,1,2,2,0.8653366579999999,1
0,4,10173,137,1,1,1,14,13,0,0.0,1,0,3,0.0862068969999999,4,58,13,0,3,0,0.1532846719999999,0
1,0,1880,9,0,1,0,9,5,0,0.0,0,0,6,0.0,5,36,6,0,2,0,0.0,1
1,0,-1,20,1,1,1,23,15,0,0.0,0,1,2,0.272727273,3,55,15,1,3,0,0.05,1
1,0,1419,13,0,0,0,25,14,0,0.0,1,0,3,0.0,9,101,17,1,3,3,0.230769231,1
0,2,4055,74,0,1,0,19,0,0,0.0,1,0,3,0.0,3,27,12,0,2,0,0.148648649,0
0,6,1773,384,0,1,0,21,5,0,0.0,0,0,17,0.0,3,34,17,0,1,0,0.020833333,0
1,3,8919,6,1,1,1,15,15,0,0.0,0,0,5,0.02173913,4,92,15,0,3,0,0.5,1
0,4,8881,141,0,0,0,11,11,0,0.181818182,1,0,3,0.055555556,3,36,11,0,2,0,0.014184397,0
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.1119999999999999,4,125,17,1,4,0,0.0,1
0,3,5729,41,0,1,0,19,9,0,0.0,0,0,15,0.206185567,8,97,15,1,3,2,0.609756098,0
1,2,4478,18,1,1,3,58,25,1,0.0172413789999999,0,1,2,0.13740458,3,131,25,0,7,2,0.055555556,1
1,2,4329,82,0,0,0,17,10,0,0.0,1,0,3,0.0,4,47,10,0,3,0,0.0,1
1,2,-1,0,0,1,0,13,32,0,0.0,0,1,2,0.481481481,4,54,32,0,2,0,0.0,1
0,5,5511,49,0,0,0,19,8,0,0.0,1,0,3,0.0,6,74,11,0,2,0,0.081632653,0
0,6,8620,50,0,0,0,15,10,0,0.0,1,0,3,0.0,6,78,10,0,2,0,0.16,0
0,2,5223,30,0,0,0,26,0,0,0.0,1,0,3,0.0,3,34,19,0,2,0,0.833333333,0
1,5,5621,98,0,0,0,14,5,0,0.0,1,0,2,0.0,5,40,5,1,3,0,0.1020408159999999,0
0,2,8996,260,0,1,0,21,0,0,0.0,1,0,3,0.0,3,29,13,0,2,0,0.346153846,0
0,6,6316,21,2,1,2,11,13,0,0.0,0,0,1,0.162601626,6,123,13,0,5,0,0.571428571,1
0,5,8705,123,1,1,1,18,8,0,0.0,1,0,3,0.092592593,4,54,10,0,3,0,0.06504065,0
0,5,6430,106,0,0,0,17,11,0,0.0,0,0,2,0.0,4,42,11,0,2,0,0.037735849,0
1,0,6,14,0,1,0,18,4,0,0.0,0,0,14,0.0,3,31,14,0,1,0,0.0,1
1,0,1824,3,0,1,0,22,8,0,0.0,0,0,18,0.02173913,5,46,18,1,1,2,0.0,1
1,0,-1,7,0,1,0,28,7,0,0.0,0,0,24,0.0,5,48,24,0,1,0,0.0,1
1,0,396,0,0,1,0,25,0,0,0.0,0,0,21,0.0,3,33,21,0,1,0,0.0,1
0,1,359,0,0,1,0,22,32,0,0.045454545,0,1,2,0.258426966,7,89,32,0,5,1,0.0,1
0,5,4478,14,0,1,0,21,7,0,0.0,1,0,2,0.0,3,59,7,0,3,0,0.571428571,0
1,0,2100,0,1,1,1,16,16,0,0.0,1,0,3,0.08,4,50,16,0,2,0,0.0,1
1,2,630,21,0,1,0,13,18,0,0.0,0,0,6,0.0,8,78,18,1,3,4,0.571428571,1
0,7,7130,169,0,0,0,20,5,0,0.0,0,0,6,0.0,4,44,9,0,2,0,0.059171598,0
0,4,3482,8,0,0,0,9,10,0,0.0,0,0,5,0.0,4,59,10,0,2,0,0.25,0
0,7,7133,830,0,0,0,16,9,0,0.0,0,0,2,0.0,4,53,9,0,2,0,0.0963855419999999,0
1,2,1547,33,0,1,0,30,5,0,0.1,0,0,4,0.063829787,3,47,13,1,3,1,0.727272727,1
0,2,7921,16,0,0,0,19,0,0,0.0,1,0,3,0.0,2,26,11,0,2,0,0.1875,0
1,0,1,4,0,1,0,15,0,0,0.0,0,0,4,0.0,3,24,6,1,1,0,0.0,1
0,3,3313,0,0,1,0,27,0,0,0.0,1,0,3,0.0,3,36,19,0,2,0,0.0,0
1,0,497,0,0,1,0,21,7,0,0.0,0,0,17,0.0,6,64,17,1,2,3,0.0,1
1,5,5613,0,1,1,1,60,5,0,0.3666666670000001,0,1,1,0.291139241,3,79,32,0,4,0,0.0,1
0,0,1739,0,0,1,0,15,0,0,0.2666666669999999,1,0,3,0.173913043,3,23,8,0,2,0,0.0,0
1,5,7295,14,0,1,0,23,0,0,0.130434783,0,0,8,0.09375,3,32,10,0,2,0,0.928571429,1
1,2,5767,30,0,1,0,27,32,0,0.0,1,1,3,0.2592592589999999,5,81,32,0,2,0,0.033333333,1
0,4,2292,2,1,1,1,13,10,0,0.0,1,0,3,0.0,3,49,10,0,3,0,1.0,1
0,4,8373,47,0,1,0,23,7,0,0.0,1,0,3,0.0,3,57,15,0,3,0,0.106382979,0
1,3,6962,21,0,1,0,27,32,0,0.0,0,1,8,0.24,4,75,32,0,3,0,0.952380952,1
1,2,1546,31,0,1,0,31,11,0,0.161290323,0,0,13,0.098039216,4,51,13,0,2,0,0.774193548,1
1,2,7378,11,0,1,0,17,8,0,0.0,0,0,4,0.0,5,47,8,1,3,3,0.0,1
0,10,7488,25,0,1,0,11,14,0,0.0,0,0,7,0.0,3,34,14,0,1,0,0.48,0
1,5,8885,105,0,1,0,21,7,0,0.0,1,0,3,0.0,4,54,13,1,3,0,0.085714286,0
0,3,6931,170,0,1,0,16,6,0,0.0,1,0,3,0.0,5,62,8,0,2,0,0.129411765,0
0,6,6257,180,0,1,0,25,12,0,0.0,1,0,3,0.0,3,45,17,0,2,0,0.161111111,0
1,0,-1,1,0,0,0,81,0,1,0.271604938,1,1,1,0.247191011,3,89,32,1,8,0,1.0,1
1,3,1728,5,0,1,0,21,10,0,0.047619048,0,0,8,0.014925373,6,67,10,1,3,3,0.0,1
1,1,647,56,0,1,0,13,9,0,0.0,0,0,10,0.0606060609999999,4,66,10,0,2,0,0.517857143,1
1,0,998,0,0,1,0,12,6,0,0.0,0,0,8,0.0,3,31,8,0,2,0,0.0,1
1,8,5160,5,1,0,1,14,14,0,0.0,1,0,3,0.051948052,3,77,14,0,4,0,0.6,0
1,3,5942,765,0,1,0,28,13,0,0.0,0,0,6,0.095238095,5,105,15,0,4,0,0.005228758,0
0,7,5825,265,0,0,0,22,9,0,0.0,0,0,4,0.0,4,65,13,0,2,0,0.060377358,0
1,0,3993,51,0,1,0,42,15,1,0.0,0,1,3,0.147058824,4,68,15,0,4,0,0.0,1
1,3,5233,0,0,1,0,14,32,0,0.0,0,1,10,0.3888888889999999,3,54,32,0,1,0,0.0,1
1,4,4565,14,0,1,0,13,7,0,0.0,1,0,3,0.054545455,6,55,7,0,4,0,0.214285714,1
